Temperature (C),Humidity,Pressure (millibars),Visibility (km),Precip Type,Wind Speed (km/h),Visibility (km).1,Visibility,Wind Speed,Apparent Temperature (C)
8.9,0.77,1004.47,11.27,0.0,29.8333,11.27,11,30,5.161111111
27.85,0.5,1013.15,11.3988,0.0,10.9319,11.3988,11,11,28.28333333
9.15,0.71,1018.14,15.8263,0.0,10.9802,15.8263,16,11,7.461111111
10.01111111,0.86,1020.69,6.0697,0.0,6.0053,6.0697,6,6,10.01111111
9.538888889,0.6,1028.55,9.4507,0.0,8.9516,9.4507,9,9,8.288888889
11.04444444,0.67,1026.72,9.982,0.0,15.1984,9.982,10,15,11.04444444
15.0,0.78,1023.5,16.1,0.0,0.0,16.1,16,0,15.0
5.0,0.93,1015.3,3.059,0.0,8.05,3.059,3,8,3.138888889
-2.355555556,0.96,1029.76,0.161,1.0,7.8246,0.161,0,8,-5.422222222
0.122222222,0.92,1002.13,1.8998,0.0,16.1,1.8998,2,16,-4.444444444
8.772222222,0.96,997.61,14.9569,0.0,5.474,14.9569,15,5,8.227777778
16.08333333,0.45,1022.4,15.3111,0.0,10.7065,15.3111,15,11,16.08333333
1.122222222,0.99,1020.94,0.2737,0.0,4.6529,0.2737,0,5,1.122222222
3.877777778,0.93,1007.28,3.0912,0.0,5.2486,3.0912,3,5,2.727777778
18.81666667,0.4,1010.9,9.982,0.0,14.7154,9.982,10,15,18.81666667
-8.888888889,0.92,1034.6,2.576,1.0,0.0,2.576,3,0,-8.888888889
5.138888889,0.96,1021.57,3.3166,0.0,3.4776,3.3166,3,3,5.138888889
20.37222222,0.7,1009.63,16.1,0.0,13.846,16.1,16,14,20.37222222
11.0,0.78,1022.89,11.27,0.0,24.4237,11.27,11,24,11.0
17.43888889,0.72,1018.58,15.1823,0.0,2.4311,15.1823,15,2,17.43888889
18.79444444,0.74,1008.5,11.27,0.0,29.2054,11.27,11,29,18.79444444
15.17222222,0.61,1024.74,9.9015,0.0,4.0894,9.9015,10,4,15.17222222
13.86111111,0.93,1004.6,3.6708,0.0,9.6922,3.6708,4,10,13.86111111
14.56111111,0.66,1010.98,14.9569,0.0,5.1681,14.9569,15,5,14.56111111
6.133333333,0.55,1024.21,16.1,0.0,23.0552,16.1,16,23,2.183333333
2.777777778,0.67,1015.0,9.982,0.0,28.98,9.982,10,29,-2.733333333
-0.05,0.92,1038.46,0.7889,1.0,11.0768,0.7889,1,11,-3.627777778
15.02222222,0.33,1023.87,16.1,0.0,22.1858,16.1,16,22,15.02222222
30.79444444,0.45,1015.68,15.3111,0.0,6.923,15.3111,15,7,31.33888889
12.22222222,0.85,1011.86,10.2557,0.0,5.0393,10.2557,10,5,12.22222222
6.905555556,0.93,1004.34,6.923,0.0,5.5062,6.923,7,6,6.083333333
30.09444444,0.47,1013.2,10.0464,0.0,1.1753,10.0464,10,1,30.75
-2.405555556,0.88,1026.23,4.8139,1.0,7.7763,4.8139,5,8,-5.461111111
19.46666667,0.68,1016.58,15.8263,0.0,5.3613,15.8263,16,5,19.46666667
1.133333333,0.58,1036.48,10.2557,0.0,25.0677,10.2557,10,25,-4.438888889
21.82222222,0.51,1018.49,15.5526,0.0,5.1198,15.5526,16,5,21.82222222
8.888888889,0.93,1008.6,4.025,0.0,14.49,4.025,4,14,6.627777778
25.0,0.5,0.0,0.0,0.0,14.49,0.0,0,14,25.0
22.15,0.27,1011.46,16.1,0.0,26.6616,16.1,16,27,22.15
12.85,0.41,1015.29,10.2557,0.0,34.5184,10.2557,10,35,12.85
27.22222222,0.64,1022.96,16.1,0.0,12.2521,16.1,16,12,28.72222222
22.75,0.57,1015.0,11.4471,0.0,12.558,11.4471,11,13,22.75
11.09444444,0.8,995.19,11.0768,0.0,23.345,11.0768,11,23,11.09444444
3.888888889,0.73,1008.5,15.1501,0.0,11.4954,15.1501,15,11,1.027777778
-2.711111111,1.0,1024.57,4.1216,1.0,0.2576,4.1216,4,0,-2.711111111
7.666666667,0.89,1026.58,7.0357,0.0,3.1717,7.0357,7,3,7.666666667
5.777777778,0.81,1018.45,9.5473,0.0,9.7405,9.5473,10,10,3.661111111
-1.733333333,0.75,1013.12,15.8746,1.0,27.3861,15.8746,16,27,-8.411111111
13.39444444,0.72,1019.1,16.1,0.0,10.7226,16.1,16,11,13.39444444
0.094444444,0.86,1008.3,8.2593,0.0,8.05,8.2593,8,8,-2.622222222
19.05555556,0.38,1024.29,9.982,0.0,10.0947,9.982,10,10,19.05555556
12.55,0.84,1015.52,11.27,0.0,10.8353,11.27,11,11,12.55
33.93333333,0.32,1007.9,16.1,0.0,7.5831,16.1,16,8,33.51111111
19.41111111,0.68,1018.41,15.1823,0.0,6.0214,15.1823,15,6,19.41111111
32.19444444,0.44,1017.39,16.1,0.0,0.4508,16.1,16,0,33.42222222
14.98333333,0.96,1016.58,6.2951,0.0,2.6565,6.2951,6,3,14.98333333
2.777777778,0.76,997.2,11.27,0.0,12.88,11.27,11,13,-0.594444444
17.15555556,0.48,1011.87,11.4471,0.0,19.5615,11.4471,11,20,17.15555556
-2.8,1.0,1027.43,0.7245,1.0,9.3863,0.7245,1,9,-6.455555556
8.888888889,0.49,1026.5,11.27,0.0,14.49,11.27,11,14,6.627777778
0.116666667,0.83,1024.64,8.4686,0.0,20.2055,8.4686,8,20,-5.1
17.68333333,0.65,1016.81,9.982,0.0,3.059,9.982,10,3,17.68333333
21.12777778,0.45,1013.21,15.5526,0.0,22.1214,15.5526,16,22,21.12777778
6.088888889,0.93,1018.1,12.075,0.0,3.22,12.075,12,3,6.088888889
15.95,0.53,1017.56,9.982,0.0,15.6814,9.982,10,16,15.95
-2.044444444,0.69,1011.85,9.982,1.0,15.6331,9.982,10,16,-7.038888889
29.08888889,0.47,1010.27,10.3523,0.0,13.7172,10.3523,10,14,29.37222222
8.861111111,0.71,1019.68,8.1305,0.0,7.567,8.1305,8,8,7.783333333
26.13888889,0.54,1015.73,11.2056,0.0,8.1144,11.2056,11,8,26.13888889
13.08888889,0.67,1017.38,9.982,0.0,9.2736,9.982,10,9,13.08888889
-1.227777778,0.88,1017.16,11.1251,1.0,13.685,11.1251,11,14,-5.638888889
5.144444444,0.67,1028.73,15.1501,0.0,12.6546,15.1501,15,13,2.327777778
6.138888889,0.7,1011.45,9.982,0.0,9.7405,9.982,10,10,4.088888889
-4.9,0.68,0.0,9.982,1.0,10.8514,9.982,10,11,-9.4
20.00555556,0.4,1014.98,16.1,0.0,10.8192,16.1,16,11,20.00555556
1.644444444,0.92,1012.25,3.4615,0.0,10.9319,3.4615,3,11,-1.555555556
7.15,0.96,1025.77,9.982,0.0,10.7387,9.982,10,11,5.105555556
12.73333333,0.83,994.56,11.2056,0.0,35.2751,11.2056,11,35,12.73333333
31.15555556,0.23,1016.58,9.982,0.0,4.4114,9.982,10,4,29.35
19.85555556,0.62,1012.18,11.2056,0.0,17.1787,11.2056,11,17,19.85555556
12.0,0.93,1014.48,2.8336,0.0,7.5831,2.8336,3,8,12.0
2.733333333,0.92,1024.2,6.1985,0.0,24.955,6.1985,6,25,-2.377777778
7.033333333,0.8,1014.69,11.2056,0.0,3.5098,11.2056,11,4,7.033333333
-3.794444444,0.52,1030.32,10.2557,1.0,8.1627,10.2557,10,8,-7.233333333
-3.4,0.88,1014.13,8.1949,1.0,17.1465,8.1949,8,17,-9.011111111
17.2,0.93,1016.97,8.1305,0.0,10.7226,8.1305,8,11,17.2
7.177777778,0.86,1017.51,3.8801,0.0,14.1358,3.8801,4,14,4.572222222
-3.061111111,0.92,1006.02,13.8138,1.0,3.5581,13.8138,14,4,-3.061111111
3.727777778,0.9,1013.9,9.982,0.0,13.2986,9.982,10,13,0.488888889
6.666666667,0.55,1012.9,15.134,0.0,17.71,15.134,15,18,3.455555556
-3.244444444,0.84,1034.83,9.5473,1.0,10.2557,9.5473,10,10,-7.244444444
10.9,0.81,995.69,9.6117,0.0,16.3415,9.6117,10,16,10.9
8.588888889,0.72,999.25,15.8263,0.0,11.2217,15.8263,16,11,6.744444444
19.90555556,0.41,1016.46,9.982,0.0,13.524,9.982,10,14,19.90555556
13.5,0.95,1011.39,6.2951,0.0,6.44,6.2951,6,6,13.5
5.538888889,0.6,1010.32,15.1501,0.0,23.0069,15.1501,15,23,1.427777778
12.70555556,0.65,1029.38,11.1251,0.0,7.6475,11.1251,11,8,12.70555556
15.34444444,0.49,1013.24,10.3684,0.0,3.0751,10.3684,10,3,15.34444444
12.81666667,0.66,1018.58,10.7226,0.0,25.4219,10.7226,11,25,12.81666667
26.21111111,0.52,1016.33,15.3111,0.0,15.5043,15.3111,15,16,26.21111111
-5.138888889,0.85,1003.8,5.0393,1.0,4.83,5.0393,5,5,-5.138888889
7.688888889,0.89,1011.8,11.1251,0.0,23.3128,11.1251,11,23,4.138888889
18.86111111,0.79,1016.67,15.3111,0.0,6.3273,15.3111,15,6,18.86111111
0.994444444,0.76,1016.26,9.982,0.0,15.5365,9.982,10,16,-3.261111111
13.88888889,0.9,1010.8,16.1,0.0,6.44,16.1,16,6,13.88888889
17.66666667,0.84,1022.4,16.1,0.0,10.5616,16.1,16,11,17.66666667
7.0,0.72,1008.25,11.0768,0.0,23.6831,11.0768,11,24,3.222222222
-0.005555556,0.85,1012.55,7.9534,1.0,9.0321,7.9534,8,9,-3.033333333
7.216666667,0.65,1009.27,11.2056,0.0,17.6778,11.2056,11,18,4.15
4.444444444,0.92,1017.1,5.2325,0.0,3.2039,5.2325,5,3,4.444444444
9.538888889,0.66,1015.07,8.5008,0.0,16.8889,8.5008,9,17,7.133333333
25.18888889,0.66,1012.65,15.1823,0.0,6.4883,15.1823,15,6,25.18888889
9.005555556,0.72,1018.88,11.4471,0.0,9.016,11.4471,11,9,7.644444444
3.322222222,0.82,1006.68,14.8764,0.0,13.7333,14.8764,15,14,-0.088888889
27.75555556,0.52,1012.48,11.2056,0.0,5.2325,11.2056,11,5,28.32222222
28.82222222,0.32,1017.06,10.3684,0.0,8.5491,10.3684,10,9,27.85
17.86666667,0.56,1017.25,11.2056,0.0,26.7743,11.2056,11,27,17.86666667
26.11111111,0.57,1009.28,9.982,0.0,12.3326,9.982,10,12,26.11111111
9.972222222,0.86,1018.44,15.778,0.0,11.27,15.778,16,11,8.405555556
14.94444444,0.59,1020.61,14.9569,0.0,13.4274,14.9569,15,13,14.94444444
1.111111111,0.85,1026.1,6.118,0.0,11.27,6.118,6,11,-2.272222222
19.92777778,0.58,1014.0,11.27,0.0,20.4148,11.27,11,20,19.92777778
13.88333333,0.68,1019.66,9.982,0.0,10.6743,9.982,10,11,13.88333333
15.55555556,0.7,1025.1,16.1,0.0,6.44,16.1,16,6,15.55555556
11.06666667,0.93,1022.25,9.982,0.0,11.0768,9.982,10,11,11.06666667
4.477777778,0.81,1021.84,5.5867,0.0,20.7529,5.5867,6,21,0.333333333
8.844444444,0.55,1022.33,9.982,0.0,28.5775,9.982,10,29,5.188888889
0.522222222,0.94,1019.4,6.2468,0.0,9.7244,6.2468,6,10,-2.6
1.966666667,0.84,1025.5,14.9569,0.0,10.4006,14.9569,15,10,-1.044444444
8.838888889,0.77,0.0,8.05,0.0,9.66,8.05,8,10,7.322222222
-1.205555556,0.81,1017.9,9.982,1.0,9.66,9.982,10,10,-4.638888889
25.97222222,0.51,1021.32,9.982,0.0,4.6046,9.982,10,5,25.97222222
25.12777778,0.49,1011.11,9.982,0.0,24.0856,9.982,10,24,25.12777778
16.13888889,0.93,1011.63,11.27,0.0,15.134,11.27,11,15,16.13888889
7.794444444,0.73,1016.8,15.1823,0.0,29.0927,15.1823,15,29,3.783333333
-6.061111111,0.99,1018.95,0.161,1.0,4.6368,0.161,0,5,-6.061111111
11.40555556,0.63,1020.87,15.3111,0.0,13.0088,15.3111,15,13,11.40555556
17.15555556,0.93,1017.88,14.4256,0.0,10.304,14.4256,14,10,17.15555556
15.0,0.87,1013.3,6.118,0.0,12.88,6.118,6,13,15.0
18.59444444,0.73,1013.62,15.8746,0.0,27.3056,15.8746,16,27,18.59444444
20.10555556,0.68,1015.07,9.982,0.0,15.778,9.982,10,16,20.10555556
19.97222222,0.49,1011.8,9.982,0.0,9.7405,9.982,10,10,19.97222222
15.01666667,0.72,1020.21,9.982,0.0,7.7924,9.982,10,8,15.01666667
16.17777778,0.87,1011.75,9.4507,0.0,8.0661,9.4507,9,8,16.17777778
19.81666667,0.97,1017.07,9.982,0.0,6.1019,9.982,10,6,19.81666667
7.955555556,0.51,1023.96,10.3523,0.0,20.1572,10.3523,10,20,4.794444444
10.04444444,0.71,1001.68,9.982,0.0,21.2037,9.982,10,21,10.04444444
23.83333333,0.74,998.85,9.982,0.0,9.6761,9.982,10,10,23.83333333
14.93333333,1.0,1017.41,3.2361,0.0,3.2039,3.2361,3,3,14.93333333
6.033333333,0.93,1018.82,8.1466,0.0,3.9928,8.1466,8,4,6.033333333
7.738888889,0.72,1018.94,9.9015,0.0,20.6241,9.9015,10,21,4.472222222
14.70555556,0.83,1027.47,9.9015,0.0,2.3184,9.9015,10,2,14.70555556
22.75,0.53,1014.9,15.8263,0.0,16.9533,15.8263,16,17,22.75
30.02222222,0.4,1015.8,16.1,0.0,9.1448,16.1,16,9,29.69444444
9.977777778,0.85,1009.21,11.0768,0.0,11.0124,11.0768,11,11,8.45
-2.827777778,0.79,1039.36,6.0053,1.0,8.855,6.0053,6,9,-6.322222222
10.81111111,0.84,1019.07,14.9086,0.0,11.2378,14.9086,15,11,10.81111111
-1.194444444,0.95,1019.96,4.5241,1.0,9.4346,4.5241,5,9,-4.561111111
11.13888889,0.93,1001.84,11.1251,0.0,14.2163,11.1251,11,14,11.13888889
27.3,0.64,1008.59,10.3523,0.0,9.0321,10.3523,10,9,28.83888889
-4.5,0.95,1021.44,9.982,1.0,2.3828,9.982,10,2,-4.5
7.333333333,0.65,1017.91,11.4471,0.0,42.1659,11.4471,11,42,2.3
3.888888889,0.82,1003.5,11.27,0.0,22.54,11.27,11,23,-0.622222222
17.15,0.89,1020.71,15.3111,0.0,2.4794,15.3111,15,2,17.15
9.55,0.82,1014.94,8.3559,0.0,7.0679,8.3559,8,7,8.7
3.105555556,0.99,1032.78,0.5957,0.0,7.245,0.5957,1,7,1.15
9.927777778,0.75,1014.22,15.8263,0.0,6.44,15.8263,16,6,9.288888889
5.088888889,0.82,1019.7,8.7906,0.0,13.7333,8.7906,9,14,2.077777778
15.01666667,0.46,1019.45,11.3988,0.0,16.1805,11.3988,11,16,15.01666667
14.81666667,0.96,1013.87,14.7315,0.0,2.6887,14.7315,15,3,14.81666667
2.338888889,0.58,1028.24,10.2074,0.0,9.1287,10.2074,10,9,-0.283333333
2.233333333,0.92,1008.27,8.4203,0.0,2.5599,8.4203,8,3,2.233333333
13.88888889,0.72,1007.0,9.982,0.0,17.71,9.982,10,18,13.88888889
-1.738888889,0.96,1014.75,4.4436,1.0,6.4239,4.4436,4,6,-4.177777778
0.0,0.92,1016.56,3.0429,1.0,4.4758,3.0429,3,4,0.0
10.02222222,0.82,1015.83,14.7959,0.0,19.2556,14.7959,15,19,10.02222222
9.927777778,0.96,1020.28,0.322,0.0,3.0751,0.322,0,3,9.927777778
-2.105555556,0.96,1015.45,0.9821,1.0,34.6633,0.9821,1,35,-9.688888889
14.49444444,0.84,1012.98,14.9569,0.0,4.3309,14.9569,15,4,14.49444444
18.89444444,0.89,1015.96,16.1,0.0,11.0446,16.1,16,11,18.89444444
15.51111111,0.96,1016.63,10.2074,0.0,0.0,10.2074,10,0,15.51111111
7.844444444,0.57,1016.9,11.27,0.0,41.4575,11.27,11,41,3.022222222
27.03888889,0.37,1008.19,9.982,0.0,30.1875,9.982,10,30,26.75555556
1.172222222,0.79,1036.03,7.0196,0.0,4.8622,7.0196,7,5,-0.172222222
-2.088888889,0.98,1016.61,6.8908,1.0,15.6331,6.8908,7,16,-7.094444444
-1.511111111,0.93,1020.82,8.2593,1.0,10.2074,8.2593,8,10,-5.155555556
12.71111111,0.41,1028.44,10.3684,0.0,14.5222,10.3684,10,15,12.71111111
31.77777778,0.32,1012.75,10.3523,0.0,10.7387,10.3523,10,11,30.82222222
-0.072222222,0.92,1023.08,0.161,1.0,4.9588,0.161,0,5,-1.633333333
25.58888889,0.65,1016.73,10.3523,0.0,3.703,10.3523,10,4,25.58888889
4.111111111,0.95,1002.97,2.3828,0.0,2.6565,2.3828,2,3,4.111111111
19.7,0.59,1005.69,10.4006,0.0,20.5275,10.4006,10,21,19.7
7.616666667,0.96,1024.53,2.5921,0.0,5.9248,2.5921,3,6,6.766666667
-0.155555556,1.0,999.12,4.991,1.0,5.1037,4.991,5,5,-1.8
8.755555556,0.9,1017.64,9.982,0.0,4.7978,9.982,10,5,8.755555556
17.94444444,0.6,1016.07,10.3523,0.0,7.3094,10.3523,10,7,17.94444444
12.77222222,0.91,1019.5,14.0875,0.0,10.626,14.0875,14,11,12.77222222
20.21111111,0.85,1015.1,15.8263,0.0,3.0751,15.8263,16,3,20.21111111
-1.116666667,1.0,1013.64,3.8801,1.0,10.8675,3.8801,4,11,-4.855555556
12.75555556,0.96,1021.36,0.7406,0.0,9.0482,0.7406,1,9,12.75555556
-0.188888889,0.84,1028.09,9.6278,1.0,5.6994,9.6278,10,6,-2.1
8.833333333,0.92,1016.96,14.9569,0.0,6.4078,14.9569,15,6,8.033333333
26.06111111,0.3,1018.04,9.982,0.0,20.5275,9.982,10,21,26.06111111
18.82222222,0.93,998.93,11.0768,0.0,15.3916,11.0768,11,15,18.82222222
7.177777778,0.5,1007.47,11.2056,0.0,16.1,11.2056,11,16,4.3
8.338888889,0.89,1015.52,15.5526,0.0,10.4006,15.5526,16,10,6.588888889
13.17222222,0.81,1025.22,15.8263,0.0,6.3112,15.8263,16,6,13.17222222
10.25,0.75,1017.89,9.982,0.0,3.542,9.982,10,4,10.25
-6.688888889,0.84,1020.81,15.9229,1.0,13.8299,15.9229,16,14,-12.36666667
19.55,0.55,1020.15,15.5204,0.0,11.3344,15.5204,16,11,19.55
11.60555556,1.0,1008.44,9.7566,0.0,6.4078,9.7566,10,6,11.60555556
16.11666667,0.72,1015.22,10.2557,0.0,11.1412,10.2557,10,11,16.11666667
16.11111111,0.93,1013.91,9.9015,0.0,3.0751,9.9015,10,3,16.11111111
14.44444444,0.57,1020.9,16.1,0.0,14.49,16.1,16,14,14.44444444
13.72222222,0.43,1014.68,15.8263,0.0,15.3594,15.8263,16,15,13.72222222
7.588888889,0.96,1020.82,6.2146,0.0,8.1144,6.2146,6,8,6.161111111
12.22222222,0.61,1012.2,16.1,0.0,11.27,16.1,16,11,12.22222222
8.527777778,0.96,1016.39,1.6583,0.0,2.0286,1.6583,2,2,8.527777778
11.03888889,0.93,1016.4,0.322,0.0,3.2039,0.322,0,3,11.03888889
28.63888889,0.49,1012.88,10.3523,0.0,12.2199,10.3523,10,12,29.05
17.77777778,0.81,1009.73,14.9086,0.0,12.7995,14.9086,15,13,17.77777778
0.05,1.0,1034.78,0.322,0.0,12.6546,0.322,0,13,-3.866666667
13.91111111,0.67,1012.72,9.982,0.0,25.2448,9.982,10,25,13.91111111
-0.116666667,0.85,1016.36,6.0697,1.0,16.7601,6.0697,6,17,-4.85
11.02222222,0.83,1008.35,15.8263,0.0,11.27,15.8263,16,11,11.02222222
7.222222222,0.93,1017.3,2.576,0.0,8.05,2.576,3,8,5.75
22.8,0.82,1012.94,15.3111,0.0,6.0053,15.3111,15,6,22.8
5.072222222,0.87,1017.57,8.1949,0.0,4.83,8.1949,8,5,4.244444444
2.783333333,0.96,1011.6,6.0697,0.0,9.0804,6.0697,6,9,0.255555556
10.22222222,0.82,1002.63,9.982,0.0,13.6689,9.982,10,14,10.22222222
7.105555556,0.93,1022.02,9.982,0.0,1.8193,9.982,10,2,7.105555556
17.15,0.72,1014.37,15.8263,0.0,4.991,15.8263,16,5,17.15
13.21111111,0.37,1023.3,10.3684,0.0,3.1073,10.3684,10,3,13.21111111
14.90555556,0.34,1027.83,9.982,0.0,20.1733,9.982,10,20,14.90555556
24.88333333,0.45,1007.65,11.27,0.0,7.7924,11.27,11,8,24.88333333
12.26666667,0.85,1020.35,11.27,0.0,7.8085,11.27,11,8,12.26666667
13.79444444,0.31,1023.88,9.982,0.0,23.3772,9.982,10,23,13.79444444
-1.077777778,0.88,1009.19,7.2289,1.0,11.592,7.2289,7,12,-4.988888889
23.9,0.67,1011.88,9.6278,0.0,14.812,9.6278,10,15,23.9
1.0,0.92,1021.92,1.932,0.0,4.9105,1.932,2,5,-0.394444444
9.444444444,0.86,1006.63,15.8263,0.0,16.9694,15.8263,16,17,7.011111111
17.77777778,0.28,1008.2,11.27,0.0,27.37,11.27,11,27,17.77777778
8.333333333,0.91,1014.46,9.7083,0.0,13.1537,9.7083,10,13,6.133333333
28.60555556,0.42,1013.38,15.8263,0.0,12.9122,15.8263,16,13,28.35
21.02222222,0.64,1014.23,9.982,0.0,2.898,9.982,10,3,21.02222222
14.99444444,0.36,1010.41,9.982,0.0,28.8673,9.982,10,29,14.99444444
2.711111111,0.72,1024.02,9.982,0.0,8.0822,9.982,10,8,0.438888889
22.15555556,0.68,1016.95,16.1,0.0,10.8836,16.1,16,11,22.15555556
14.14444444,0.79,1015.34,14.9569,0.0,10.1913,14.9569,15,10,14.14444444
4.455555556,0.89,1025.23,5.9248,0.0,6.4722,5.9248,6,6,2.955555556
-16.11111111,0.83,1029.6,4.991,1.0,3.22,4.991,5,3,-16.11111111
3.455555556,0.96,1017.59,3.8318,0.0,6.7137,3.8318,4,7,1.716666667
19.76111111,0.34,1022.31,10.4006,0.0,9.338,10.4006,10,9,19.76111111
2.711111111,0.96,1006.99,1.8515,0.0,2.9141,1.8515,2,3,2.711111111
14.95555556,0.6,1018.26,9.982,0.0,11.0929,9.982,10,11,14.95555556
18.00555556,0.71,1019.41,11.2056,0.0,4.9749,11.2056,11,5,18.00555556
6.088888889,0.94,1016.3,5.8926,0.0,8.05,5.8926,6,8,4.416666667
12.73333333,0.83,1017.89,15.8263,0.0,14.0392,15.8263,16,14,12.73333333
25.03888889,0.74,1015.39,9.982,0.0,7.9695,9.982,10,8,25.03888889
12.37222222,0.68,1020.41,9.982,0.0,16.1,9.982,10,16,12.37222222
33.78333333,0.37,1011.29,15.5526,0.0,21.1554,15.5526,16,21,34.34444444
22.73333333,0.73,1017.36,9.982,0.0,0.0,9.982,10,0,22.73333333
9.466666667,0.78,1014.21,14.9569,0.0,12.7995,14.9569,15,13,7.566666667
24.86111111,0.55,1008.71,14.9086,0.0,10.5777,14.9086,15,11,24.86111111
14.88888889,0.73,1012.34,9.982,0.0,3.3649,9.982,10,3,14.88888889
22.28888889,0.73,1011.98,9.982,0.0,3.3649,9.982,10,3,22.28888889
25.47777778,0.45,1016.21,15.5526,0.0,4.3792,15.5526,16,4,25.47777778
26.96111111,0.36,1019.15,10.3523,0.0,13.5079,10.3523,10,14,26.65
2.083333333,0.86,1030.83,4.83,0.0,12.8639,4.83,5,13,-1.433333333
19.95555556,0.77,1010.8,9.982,0.0,4.6046,9.982,10,5,19.95555556
9.95,0.71,1025.72,9.8049,0.0,7.7763,9.8049,10,8,9.011111111
14.71111111,0.89,1022.43,14.9569,0.0,2.5116,14.9569,15,3,14.71111111
18.83888889,0.43,1017.05,16.1,0.0,10.626,16.1,16,11,18.83888889
31.11111111,0.32,1016.4,9.982,0.0,14.49,9.982,10,14,30.05
13.84444444,0.64,1015.18,15.8263,0.0,9.4346,15.8263,16,9,13.84444444
28.98333333,0.51,1018.07,9.982,0.0,4.7334,9.982,10,5,29.75555556
16.11111111,0.84,1021.3,16.1,0.0,3.22,16.1,16,3,16.11111111
7.338888889,0.81,1024.9,7.0035,0.0,3.5098,7.0035,7,4,7.338888889
8.816666667,0.72,1021.48,14.9891,0.0,0.5957,14.9891,15,1,8.816666667
20.02222222,0.86,1015.68,12.2521,0.0,13.6689,12.2521,12,14,20.02222222
15.51111111,0.87,1010.9,15.8263,0.0,0.0,15.8263,16,0,15.51111111
29.90555556,0.32,1011.45,9.982,0.0,22.0248,9.982,10,22,28.81666667
4.927777778,0.86,1029.43,3.1878,0.0,9.2092,3.1878,3,9,2.766666667
6.066666667,0.86,1005.22,11.27,0.0,20.5758,11.27,11,21,2.366666667
11.97777778,0.68,1029.71,0.0,,10.7065,0.0,0,11,11.97777778
12.71111111,0.96,1013.08,14.7637,0.0,15.9229,14.7637,15,16,12.71111111
12.28888889,0.27,1023.74,11.2056,0.0,9.2897,11.2056,11,9,12.28888889
9.122222222,0.84,1010.18,14.168,0.0,13.4274,14.168,14,13,7.055555556
9.555555556,0.68,1023.52,14.9569,0.0,6.5366,14.9569,15,7,8.838888889
26.11111111,0.5,1012.22,11.2056,0.0,7.6314,11.2056,11,8,26.11111111
15.04444444,0.33,1012.93,9.982,0.0,29.2537,9.982,10,29,15.04444444
18.00555556,0.65,1023.44,9.982,0.0,11.7369,9.982,10,12,18.00555556
5.0,0.86,1009.89,5.9248,0.0,9.5795,5.9248,6,10,2.766666667
-10.0,0.8,1011.4,4.025,1.0,11.27,4.025,4,11,-15.66666667
7.222222222,0.74,1023.35,7.0357,0.0,10.948,7.0357,7,11,5.15
20.76111111,0.6,1022.76,9.982,0.0,3.5903,9.982,10,4,20.76111111
19.00555556,0.91,1006.69,10.3523,0.0,2.8336,10.3523,10,3,19.00555556
3.888888889,0.89,999.6,6.118,0.0,12.88,6.118,6,13,0.761111111
22.65,0.57,0.0,11.27,0.0,22.3146,11.27,11,22,22.65
22.76666667,0.57,1010.72,10.3523,0.0,10.2879,10.3523,10,10,22.76666667
7.105555556,0.93,1017.06,3.4937,0.0,13.7655,3.4937,3,14,4.544444444
22.17777778,0.78,1006.74,9.9015,0.0,6.9391,9.9015,10,7,22.17777778
2.6,0.79,1024.45,6.1663,0.0,13.5401,6.1663,6,14,-0.927777778
-12.05,0.88,1023.18,2.5599,1.0,0.4347,2.5599,3,0,-12.05
24.65555556,0.5,1009.77,9.982,0.0,11.4632,9.982,10,11,24.65555556
9.777777778,0.82,1014.21,15.3111,0.0,12.88,15.3111,15,13,7.927777778
17.59444444,0.81,1009.6,9.9015,0.0,33.3592,9.9015,10,33,17.59444444
10.13888889,0.76,1017.78,16.1,0.0,3.22,16.1,16,3,10.13888889
24.21666667,0.44,1011.84,10.3523,0.0,8.0017,10.3523,10,8,24.21666667
3.666666667,0.99,1028.92,0.5152,0.0,8.05,0.5152,1,8,1.572222222
14.95555556,0.72,1028.23,11.2056,0.0,4.669,11.2056,11,5,14.95555556
9.316666667,0.74,1009.67,16.1,0.0,11.0285,16.1,16,11,7.65
11.6,0.86,1024.45,15.8746,0.0,10.626,15.8746,16,11,11.6
1.111111111,0.85,1016.9,11.27,0.0,16.1,11.27,11,16,-3.216666667
13.78888889,0.67,1013.15,15.1501,0.0,10.0464,15.1501,15,10,13.78888889
24.34444444,0.62,1009.26,15.0052,0.0,14.4739,15.0052,15,14,24.34444444
21.23888889,0.53,1014.58,11.3988,0.0,7.245,11.3988,11,7,21.23888889
12.18888889,0.75,1014.9,11.0768,0.0,7.0518,11.0768,11,7,12.18888889
14.87222222,0.93,1012.1,14.9569,0.0,3.7191,14.9569,15,4,14.87222222
7.744444444,0.71,1012.52,9.982,0.0,11.7047,9.982,10,12,5.644444444
6.822222222,0.96,1003.56,14.49,0.0,15.1984,14.49,14,15,3.983333333
7.938888889,0.78,1019.24,9.1609,0.0,13.685,9.1609,9,14,5.577777778
10.71666667,0.88,1024.06,15.8263,0.0,11.0607,15.8263,16,11,10.71666667
11.6,0.86,1017.13,15.1823,0.0,10.8192,15.1823,15,11,11.6
31.02222222,0.28,1014.67,10.3523,0.0,8.6296,10.3523,10,9,29.56111111
-2.516666667,0.92,1028.05,7.0518,1.0,6.6332,7.0518,7,7,-5.172222222
